,order_number,customer_id,product_id,quantity,date,staff_id
26797,2221279605,18167892,262301191,14,2023-12-13,685426
26798,6258564786,57767694,075307228,8,2022-03-28,685426
26799,2287987842,23617672,252884444,9,2020-06-22,614321
26800,2895252309,47487629,052788072,45,2022-06-28,372598
26801,6855447893,65549449,049747007,8,2022-07-25,238509
26802,9247419867,36750820,031692405,40,2020-12-13,226666
26803,6385321435,68379620,143186001,2,2022-04-25,517969
26804,7632291571,87266327,100947274,2,2023-05-28,365091
26805,0969043149,82176533,228989363,29,2022-11-14,913288
26806,5300645324,53416830,174842858,10,2023-04-08,260145
26807,5237048802,43181552,187827003,5,2021-06-28,949904
26808,7122963341,59318444,215141307,25,2020-07-24,803680
26809,0686032755,47487629,007827502,22,2023-09-19,746873
26810,0012704461,66678748,106863963,44,2022-10-19,845680
26811,5418437730,40411868,104741661,22,2020-12-15,028046
26812,5556684104,77388324,204078065,37,2021-08-14,424519
26813,6524385556,25803573,120219394,42,2020-05-21,449345
26814,2855955224,55332995,260811707,48,2021-12-16,531144
26815,2298650002,24232637,094173458,49,2020-08-30,746873
26816,1559220008,75606240,261028263,27,2020-05-13,332000
26817,8569821837,28407065,113530805,49,2023-07-16,272008
26818,0933782890,64036036,213619207,18,2023-01-07,393891
26819,8526577587,30642577,111580006,26,2021-07-04,771091
26820,6255938697,52715203,031656174,32,2020-01-16,296314
26821,1619469923,61716005,199216988,1,2022-09-11,614321
26822,3464848043,58233808,124767703,48,2020-10-30,272008
26823,4919009879,29509929,055319105,18,2022-11-09,877147
26824,0010963587,74176000,260810302,42,2021-09-04,685426
26825,9425663424,23716904,117254517,19,2021-02-17,513066
26826,6059318987,35220652,003608623,12,2021-12-17,267142
26827,5853278050,84105184,007827502,11,2023-07-29,485189
26828,6190311076,70846563,126743459,16,2023-12-05,028046
26829,8537319242,58503011,109765020,42,2020-07-09,281057
26830,4363374606,23716904,176909221,21,2021-02-05,513066
26831,9680740959,75289254,076013378,25,2020-11-10,913288
26832,2818055968,47994478,249160355,46,2023-06-23,913288
26833,0258021813,74353473,206479088,46,2020-10-19,038930
26834,9728536800,57114325,074341297,16,2023-07-29,272008
26835,6446894931,80206418,069764541,46,2023-02-06,258990
26836,3876043081,25803573,206676975,21,2021-11-02,260145
26837,0449263615,43612918,076013378,37,2022-03-26,877147
26838,5188331582,68715383,270234757,21,2023-10-05,466771
26839,6521235046,93338441,023416722,36,2021-02-05,071162
26840,1200213570,35557701,154245455,6,2020-01-04,322127
26841,2576824003,09616429,002455543,49,2023-11-23,208028
26842,0254020250,16747119,207301603,12,2022-12-25,655371
26843,4564003937,40411868,095311757,38,2020-06-27,038930
26844,9450893320,54657538,147999778,34,2020-02-09,877147
26845,0980901401,33627634,000641906,37,2020-04-12,925090
26846,1811043035,81411084,085396163,37,2021-03-02,182392
26847,8288735951,26313636,199216988,33,2023-12-23,702631
26848,9259723376,98002010,174377494,14,2021-08-07,372598
26849,3513792455,50621947,168283405,22,2022-02-01,538245
26850,4148828518,00583021,076013378,46,2021-04-08,702631
26851,8112608384,80845541,117254517,13,2020-09-03,213157
26852,2841479540,43365166,243097256,27,2020-01-23,393891
26853,6890645394,60300173,085763211,1,2020-08-17,964506
26854,8882058547,68537363,138107485,45,2020-11-19,513066
26855,6184211258,36599341,000641906,23,2023-11-05,047055
26856,9333206424,05256090,204078065,39,2020-07-12,881605
26857,4936458208,95993649,206676975,32,2020-05-10,659131
26858,9152449338,36758100,106863963,3,2020-05-09,513066
26859,1099776663,25860446,109018530,10,2022-07-04,638615
26860,8050428798,14967376,074021317,3,2021-05-12,213157
26861,3450990020,26322134,184466860,23,2020-04-24,856182
26862,9008730025,80845541,103379147,14,2022-06-13,182392
26863,2338705287,26151545,184466860,34,2020-07-31,332000
26864,8453007429,97592458,077774625,23,2022-05-03,925090
26865,5721185975,26322134,073179948,42,2023-06-24,213157
26866,8316096279,28395800,008965213,44,2021-05-28,983490
26867,2672489261,74353473,117238177,1,2021-01-12,238509
26868,2154102743,57767694,213619207,8,2022-12-24,964506
26869,2529943630,69868255,270234757,10,2022-07-10,949904
26870,1329863841,39491278,003608623,15,2023-07-14,272008
26871,2161285795,53049306,174842858,30,2021-05-29,466771
26872,5191232816,92871268,253099216,26,2022-10-20,803680
26873,4180517498,35240195,207301603,27,2021-08-16,771091
26874,1849889030,73126965,161008715,34,2022-06-24,296314
26875,9478251637,82236700,003638033,49,2022-02-20,182392
26876,7507596148,09881824,100947274,4,2020-02-20,879547
26877,3796039158,26987744,188940817,38,2020-04-05,428458
26878,6536910621,22123779,174377494,37,2023-03-17,047055
26879,5584249623,65080602,260810302,32,2022-07-30,680832
26880,3262427135,74043178,154245455,49,2021-09-15,424519
26881,8244073915,31068153,050322710,7,2020-06-18,208028
26882,2782117913,81505390,111290700,35,2020-07-01,659131
26883,3962453748,67429236,228989363,23,2023-06-18,150231
26884,7742014093,74814289,217536280,7,2020-11-17,538245
26885,0915296607,09881824,113530805,30,2023-12-08,154252
26886,9524471967,21192531,161008715,45,2021-10-30,112150
26887,1019605054,32348672,074362508,38,2023-11-24,449345
26888,5478219427,61994058,209891492,24,2020-03-21,538758
26889,6441954115,47819412,212992673,26,2022-12-20,990137
26890,0935020206,11429020,152875147,19,2023-01-15,365091
26891,8743768923,16747119,031692405,10,2023-10-01,138409
26892,4571850499,86971720,113530805,14,2021-03-26,803680
26893,0692679363,28860825,228989363,43,2021-11-02,803680
26894,2103155122,42289533,008886001,48,2022-10-21,168530
26895,3466969920,21192531,212992673,30,2020-04-17,462856
26896,5786487769,54433517,075953557,27,2022-09-17,595146
26897,2927335441,60473326,207301603,15,2021-05-07,047055
26898,6099572575,25576792,190238356,18,2021-08-18,858643
26899,2662860497,17864986,091947689,27,2022-09-19,417663
26900,4584533591,37442090,075307228,30,2021-06-20,226666
26901,4747611729,26195118,026114399,35,2022-07-14,771091
26902,3636270140,52355148,138107485,41,2021-04-14,914287
26903,2239285310,11727967,248930292,1,2020-07-05,139732
26904,9619922093,74043178,121635154,19,2020-09-04,680832
26905,4009542289,08387031,251577060,26,2020-11-02,739800
26906,7624952686,65549449,012377498,5,2021-09-04,238509
26907,4888135272,97460998,213619207,33,2023-05-20,587686
26908,8863920291,46802127,207256575,30,2023-12-21,258990
26909,4260536997,22250718,000750578,32,2023-09-17,595146
26910,8374116841,65080602,074362508,36,2020-06-28,208028
26911,3432067881,07091651,003639597,30,2023-11-12,509527
26912,9118694318,05685019,011368965,7,2020-06-26,393891
26913,0952716360,55899638,073179948,12,2021-02-16,940526
26914,1671041008,85245815,075307228,47,2023-10-22,485189
26915,5547266515,02478795,066619715,29,2020-11-12,513066
26916,7469266043,93338441,073787185,13,2021-02-27,940515
26917,4763622359,96128739,069764541,24,2021-03-12,983490
26918,8752942279,07642179,026114399,23,2022-04-24,182392
26919,6606525249,74176000,262977989,4,2020-10-14,877147
26920,6905708268,83295263,003639597,43,2021-10-23,746873
26921,0207035548,01079917,003639597,34,2022-07-25,365091
26922,5944482158,94065384,252884444,40,2022-07-26,845680
26923,3815211512,55899638,000750578,20,2022-10-15,415258
26924,4785851554,24584510,022881852,33,2023-01-28,680832
26925,8533053433,03576769,121635154,16,2022-06-12,296314
26926,5049678045,52050104,110758001,14,2021-10-04,428458
26927,2282753325,09767009,248446185,22,2020-06-27,150231
26928,1312756927,60300173,110758001,48,2023-07-09,728852
26929,9408543690,82883933,124767704,25,2020-10-27,728852
26930,9018379783,11718495,074362508,13,2022-12-31,587686
26931,4079535498,85395120,198414891,20,2021-04-05,803680
26932,8386977685,32764496,032490132,21,2020-01-09,223773
26933,4676469019,67230791,073179948,37,2023-05-02,296314
26934,0143887720,58019595,206676975,15,2021-06-22,858643
26935,1012901978,65498476,069764541,30,2022-10-25,525428
26936,5072596395,64679503,248264491,2,2022-06-27,374381
26937,1511440701,03796172,003639597,22,2020-08-07,826671
26938,0809771548,59318444,003954355,36,2021-03-07,638615
26939,8776909536,18306022,109018530,34,2021-09-23,913288
26940,9105814284,13084637,262871376,3,2021-11-11,525428
26941,0644814915,96128739,248930292,14,2020-06-12,258990
26942,7561404022,26151545,069764541,32,2023-09-08,845680
26943,6879551793,34704332,054422942,43,2021-08-17,617170
26944,9770653587,34258510,054614797,3,2021-05-06,881605
26945,3120502665,21526700,111285062,44,2020-01-04,213157
26946,7633619467,17864986,253194702,15,2022-09-16,881605
26947,2664159248,08152689,142002263,43,2020-01-22,028046
26948,4959847134,30790411,170463582,5,2023-07-08,415258
26949,5752444063,37088966,073125816,15,2020-05-02,617170
26950,9693129946,56663338,069644748,27,2021-10-11,685426
26951,5278284497,61160652,023416722,3,2023-04-13,947021
26952,3419075068,26987744,076013378,49,2020-03-02,466771
26953,4156910140,25803573,174842858,22,2021-04-06,238509
26954,3838842894,94065384,017336364,3,2022-08-05,716066
26955,7055102640,35557701,003639597,23,2023-12-02,260145
26956,1866968372,63121940,248446185,27,2022-06-12,182392
26957,4533355853,59010914,074341297,34,2023-09-01,168530
26958,3669834231,40411868,152875147,39,2023-02-24,150231
26959,4655269151,72320739,217536280,10,2021-01-17,449345
26960,5933119075,40411868,143217512,37,2023-11-19,940526
26961,0652667054,19956113,249019417,22,2022-03-20,449345
26962,0329625314,65080602,010920495,37,2022-08-26,990137
26963,9697699565,68018744,055351579,49,2022-05-17,914287
26964,6232204908,75196829,176909221,6,2023-07-14,538758
26965,3527354130,21346052,073179948,24,2021-04-20,430441
26966,3678539677,74043178,021367457,44,2020-12-22,267142
26967,8672094000,07642179,142002263,48,2021-10-07,553059
26968,3803493687,53049306,188940817,43,2020-12-24,281057
26969,4233642969,07425320,143186001,44,2022-06-09,267168
26970,6852747114,68715383,091947689,43,2023-08-26,728852
26971,0894943813,35240195,143186001,31,2022-12-12,211254
26972,6299496550,56780501,208289515,15,2023-01-19,028046
26973,4371335717,65903450,184466860,9,2022-05-13,925090
26974,5137818320,66678748,249160355,28,2022-11-01,182392
26975,3458375375,46284669,107802183,31,2021-09-21,803680
26976,9149236318,19146649,207301603,14,2022-02-14,770687
26977,4409749707,95775213,262301191,28,2020-02-08,867877
26978,2506545007,40411868,121635152,20,2022-08-29,983490
26979,5873165488,95981864,143217512,37,2020-12-27,223773
26980,4863484821,75196829,173093879,17,2020-04-15,826671
26981,4110254618,37958732,010095276,22,2023-06-27,138409
26982,3760919389,27469719,105663942,3,2022-02-08,138409
26983,8322422034,17864986,249157126,46,2022-10-08,112150
26984,4491161763,61994058,213619207,38,2020-05-09,867877
26985,1724279178,17032816,100958457,6,2021-12-22,086583
26986,4099607060,28923768,174377494,40,2020-01-01,038930
26987,0525085619,25860446,206676975,6,2020-11-09,517969
26988,9918677285,87266327,109765020,25,2022-10-20,655371
26989,9358322511,13177681,055319105,47,2022-07-20,803680
26990,3391780718,85394509,210277880,43,2020-09-18,238509
26991,3848494932,18441528,052789367,37,2022-11-22,139732
26992,9355745817,94065384,100321478,35,2021-09-03,372598
26993,1409460151,27531205,053434797,4,2023-11-01,139732
26994,4350958875,95815244,107802183,20,2020-06-18,272008
26995,2087586514,00970585,090622579,34,2023-08-05,517969
26996,3170808764,57114325,066619715,1,2020-06-02,856182
26997,8267534168,61994058,107802183,42,2022-11-22,071162
26998,9612155394,75196829,003954355,24,2020-04-16,232271
26999,8053135492,60953445,126743459,40,2020-07-16,947021
27000,9074644375,20763218,100321478,36,2022-08-09,365091
27001,5178640169,09042924,073125816,24,2022-06-04,845680
27002,6663456905,58406336,097594364,36,2020-02-14,847511
27003,2876794995,34258510,012377498,29,2022-01-06,258990
27004,5611374135,95981864,173093879,13,2023-03-27,685426
27005,6695356099,60521912,007827502,18,2023-09-05,881605
27006,3455480299,61790209,100958457,24,2022-08-07,538758
27007,8987006766,16880121,002455543,17,2022-01-11,840953
27008,2134513354,58496554,003014291,25,2023-05-24,430441
27009,5441292048,63002036,219148748,48,2021-09-17,900799
27010,2405891018,86971720,031692405,9,2023-12-18,223773
27011,3946148598,02492284,017336364,41,2021-11-08,840953
27012,4950203918,74353473,054422942,16,2021-10-09,856182
27013,7974640684,64774881,157432544,10,2023-02-17,655371
27014,2280360735,70423158,002245453,49,2020-07-07,485189
27015,0767979420,77365529,076776245,45,2022-09-27,538758
27016,6942895680,98864245,204051994,41,2022-11-09,226666
27017,3679221199,95697812,261038020,23,2023-09-08,208028
27018,8103905713,09708935,179546070,15,2022-12-02,915122
27019,8393371802,80845541,248446185,18,2020-01-22,267142
27020,0793810189,36675742,031656174,2,2021-03-18,614321
27021,3740242694,74176000,157240665,36,2023-09-05,655371
27022,2143998346,83707359,111290700,20,2022-08-01,343319
27023,5468182785,22123779,204078065,35,2023-06-30,617170
27024,0519444934,30642577,085396163,47,2021-05-04,901455
27025,9839114035,43526966,207301603,38,2022-12-03,211254
27026,8729400012,60689869,056878836,34,2023-08-24,430441
27027,2452765200,77518560,121635154,31,2021-10-14,267142
27028,9622562518,34258510,105663942,25,2021-11-11,139732
27029,9373040416,65903450,206479088,31,2021-04-29,733884
27030,5082751594,11769033,052788072,17,2020-08-30,671299
27031,2414894021,07203162,253360429,42,2020-12-03,213157
27032,7706818855,10668582,111580006,1,2023-12-20,296314
27033,7383770722,43526966,097594364,43,2023-03-27,655371
27034,9190943994,72171413,003014291,9,2021-04-13,154252
27035,4512779518,33983993,209891492,39,2022-04-15,260145
27036,9419416250,62679904,262301191,13,2020-08-19,638615
27037,0878430476,89146811,070016692,14,2023-08-05,728852
27038,6628333607,61397623,142002263,44,2021-08-23,739800
27039,3790440128,80845541,117238177,24,2021-03-22,826671
27040,1633409591,30642577,204078065,28,2022-03-06,099029
27041,4329671904,74814289,252884444,38,2020-07-17,900799
27042,9060423399,23245627,124767704,32,2020-09-23,238509
27043,8967218424,50707253,063587072,47,2021-10-30,466771
27044,8325267218,21346052,140416373,33,2020-11-18,343319
27045,2300308215,42230003,002245453,39,2023-11-10,947021
27046,1401343327,58233808,074362508,13,2021-02-19,267142
27047,5779532739,09616429,270234757,38,2023-07-24,858643
27048,5602207156,37386936,042230121,21,2020-07-11,983490
27049,0262709174,76941613,008965213,6,2021-04-13,071162
27050,9606790068,72171413,208289515,34,2020-07-24,879547
27051,9158846412,78650873,243097256,22,2023-12-01,258990
27052,9648811639,46683721,209891492,7,2022-07-29,913288
27053,5036088343,42401502,010920495,6,2023-04-10,991011
27054,3312456674,25803573,247858753,14,2021-01-02,915122
27055,5350328746,17032816,012377498,32,2022-11-30,940515
27056,1212936813,13084637,139303869,11,2020-09-20,047055
27057,7229753003,35557701,262977989,34,2023-09-02,415258
27058,6231514729,73126965,049747007,3,2022-08-06,949904
27059,7973363672,42874154,260810302,48,2020-08-19,267168
27060,9615449771,42874154,013419678,18,2020-09-18,685426
27061,7075647619,98864245,012377498,46,2021-11-16,428458
27062,8647832071,74031470,056878836,22,2022-11-23,038930
27063,8353940801,07091651,066067655,41,2023-03-14,232271
27064,7941910464,23143517,176752838,12,2021-03-24,267168
27065,1934071086,80845541,243097256,15,2021-04-15,746873
27066,5247805239,74043178,031692405,48,2021-04-23,208028
27067,1824526368,72320739,021367457,34,2022-06-10,595146
27068,0777620014,26151545,138107485,25,2023-01-26,983490
27069,2220814305,95388865,176909221,38,2023-06-06,424519
27070,5618106708,78887378,253213647,6,2022-05-02,150231
27071,5052112641,42289533,111580006,2,2022-05-03,770687
27072,6279437130,49817872,260811707,8,2020-09-21,655371
27073,7774986286,75697206,262977989,12,2021-09-24,267168
27074,9340127826,59318444,076776245,48,2020-08-28,847511
27075,6080676973,15683189,204051994,42,2023-07-23,845680
27076,7029839298,05256090,219148748,4,2022-08-06,238509
27077,2385241309,24232637,002245453,30,2023-01-14,991011
27078,6997137877,63355714,076013378,40,2021-02-03,213157
27079,0117128801,07203162,173093879,39,2021-03-05,332000
27080,1420935399,91028761,117254517,28,2023-07-25,232271
27081,5532380007,72728356,000750578,10,2023-08-06,150231
27082,7422137833,85744973,185067342,49,2020-04-23,139732
27083,1108162386,63534042,109765020,15,2023-06-10,901455
27084,1742220430,55833754,185067342,19,2022-09-03,509527
27085,2319261266,19500529,074362508,47,2020-11-06,099029
27086,7862960098,01079917,054266567,24,2023-08-11,168530
27087,0079414320,88442359,055319105,38,2022-08-13,223773
27088,1332247202,12609661,074021317,41,2020-05-04,466771
27089,8375049480,80713174,215141307,27,2023-07-23,990137
27090,1474268473,09616429,260811707,30,2021-07-15,226666
27091,6712585154,91097850,243097256,40,2021-09-09,702631
27092,0217000022,16062192,010005245,18,2023-09-25,538758
27093,6309654731,95815244,003014291,42,2023-08-12,374381
27094,4025623450,47487629,161008715,29,2020-08-22,430441
27095,7589886472,53416830,012377498,44,2022-12-20,223773
27096,8098640172,78899431,095311757,30,2021-05-27,223773
27097,9144228524,43181552,209891492,23,2023-01-02,393891
27098,1099077721,11727967,261028263,11,2022-07-21,826671
27099,2746248420,65786154,008886007,2,2023-04-23,238509
27100,3704881981,73532451,008886007,41,2020-11-22,990137
27101,3277889840,34500789,249160355,43,2022-12-20,858643
27102,4138889534,37931674,071345381,35,2021-03-27,099029
27103,5411154913,29026187,187827003,49,2020-10-26,617170
27104,7425751132,60689869,147999778,11,2020-09-05,154252
27105,8187115100,50707253,174842858,29,2020-09-26,940515
27106,0863646579,82833050,001476937,25,2020-08-14,260145
27107,2609349602,92335861,052329763,46,2021-08-19,028046
27108,2152745473,60867010,126743459,16,2021-05-18,238509
27109,6040375465,05685019,003954355,4,2020-11-10,739800
27110,8057121120,63098770,270234757,15,2022-02-15,845680
27111,8460130777,69868255,026114399,26,2023-10-09,099029
27112,5412582278,72728356,261028263,17,2023-07-22,901455
27113,6736848992,71068643,013419678,49,2021-11-28,150231
27114,4386424664,85634780,109765020,33,2020-02-12,424519
27115,9171464669,52996801,094173458,20,2020-06-24,168530
27116,9208822383,07425320,198414891,34,2021-02-03,509527
27117,8461389908,96087780,260810302,8,2022-09-19,223773
27118,9008852229,34258510,026114399,39,2020-08-17,847511
27119,0163451679,05685019,033172823,37,2023-04-25,614321
27120,4624122971,94992249,251577060,40,2021-10-29,226666
27121,6922878806,87924928,262871376,34,2022-01-27,226666
27122,5985595077,85612258,052789367,30,2022-06-01,728852
27123,3978284612,12105939,253393981,12,2021-09-20,226666
27124,8174675970,58233808,004780917,22,2023-09-03,940515
27125,6856811385,26322134,113530805,17,2022-03-19,462856
27126,9027983927,27111338,055319105,37,2021-10-17,538245
27127,4090495646,08245300,262434068,14,2022-07-20,099029
27128,2417807395,41990782,111285062,15,2022-06-30,428458
27129,3307829074,98002010,140416373,27,2022-01-29,485189
27130,9738231227,90253656,174377494,25,2022-12-11,915122
27131,6647792611,22981845,008885999,32,2020-10-08,638615
27132,9717973866,57719965,174377494,39,2023-02-04,182392
27133,3583977687,62679904,063587072,10,2020-10-30,296314
27134,8471393072,07425320,205574133,4,2022-09-23,322127
27135,6791110520,26694128,008965213,10,2023-01-06,232271
27136,1352536917,82236700,157240665,16,2020-06-09,223773
27137,0457410440,26151545,143186001,10,2022-06-03,415258
27138,5630007903,11727967,154245455,21,2022-05-12,281057
27139,5324159867,52929035,074341297,3,2021-02-04,728852
27140,7262512727,47830909,095289208,10,2022-05-31,517969
27141,5699326375,84926169,249157126,49,2020-06-03,226666
27142,2000738214,03796172,208289515,18,2023-06-27,538245
27143,6960172479,10459249,214186189,16,2022-08-29,858643
27144,8724640828,23245627,206676975,41,2021-09-02,525428
27145,9161999598,57083479,026114399,26,2023-05-25,770687
27146,2578500826,69333514,004313653,30,2021-12-19,232271
27147,7468137306,21143353,249019417,19,2023-09-06,449345
27148,4502204337,58872621,003608623,37,2023-06-28,739800
27149,5499278839,14677874,002455543,35,2023-06-30,154252
27150,0181206172,84105184,207841114,1,2021-07-30,226666
27151,7195537015,77181609,117254517,5,2022-09-05,856182
27152,2954383240,08152689,158019962,33,2021-04-10,702631
27153,4824415717,37118805,209891492,37,2020-01-30,112150
27154,0797601168,78422937,185067342,26,2021-03-02,847511
27155,2057433722,00107980,076013378,17,2023-07-17,232271
27156,0624216188,00334746,013833466,34,2022-09-25,138409
27157,3723003113,17032816,032490132,11,2022-02-05,614321
27158,4150454063,31068153,199216988,13,2020-12-03,925090
27159,2627428067,56663338,054748899,9,2021-03-10,685426
27160,1107385269,49169436,001476937,47,2020-03-23,671299
27161,2364576460,07987099,216124178,28,2021-01-14,680832
27162,7043049866,67230791,069764541,33,2023-05-29,223773
27163,8458872647,77181609,073787185,13,2022-09-30,038930
27164,0859760972,81428867,091947689,38,2021-06-03,728852
27165,2822041570,11429020,054266567,9,2021-05-22,553059
27166,7078893763,11210483,176752838,27,2020-09-05,940515
27167,1300779676,15058297,142002263,25,2023-05-23,655371
27168,0631800785,26313636,012377498,8,2022-05-16,424519
27169,1727466884,15058297,100958457,35,2023-04-05,940515
27170,8594641178,89304332,251577060,27,2020-07-10,415258
27171,6972622335,77388324,053434797,13,2021-09-03,281057
27172,8961092978,19500529,022881852,18,2022-01-23,793596
27173,3289062561,25576792,077774625,20,2023-01-08,728852
27174,1807350863,05602352,100321478,42,2023-05-01,990137
27175,7934389102,52050104,063587072,5,2020-11-24,372598
27176,9814750411,61160652,000750578,1,2023-01-04,213157
27177,6034564777,23602892,073787185,39,2020-10-13,517969
27178,8164338791,40542965,243097256,23,2020-06-02,881605
27179,4658110480,61112758,219148748,30,2021-04-02,659131
27180,8799306202,78650873,248930292,23,2022-08-06,238509
27181,5430368863,11321181,003014291,2,2021-09-30,258990
27182,1742329210,52050104,031656174,49,2020-12-31,671299
27183,4863070555,97499777,004313653,23,2022-03-12,803680
27184,8203911006,81037855,075953557,29,2022-01-13,983490
27185,1639918130,36750820,008886007,40,2021-12-01,393891
27186,1650350144,21870278,072882553,27,2022-12-20,915122
27187,4293669938,39870341,158019962,20,2021-05-17,515054
27188,6737628488,10430587,184466860,47,2022-08-26,211254
27189,1399659498,10291108,031656174,9,2023-05-26,296314
27190,3972894416,70423158,055351579,10,2020-08-25,372598
27191,8697015997,85085596,011368965,47,2021-08-16,949904
27192,1206107066,31509937,262871376,35,2022-02-20,228858
27193,2689480634,77605214,052788072,16,2021-12-01,038930
27194,8682602472,58289633,248446185,35,2020-08-23,150231
27195,8953927281,61790209,154245455,31,2023-05-21,595146
27196,6960747536,29509929,253213647,6,2020-07-30,258990
27197,2366394374,38207326,120219394,33,2020-03-13,513066
27198,9287414517,69169967,252884444,29,2020-10-19,680832
27199,8957300558,61891903,262871376,37,2020-06-08,281057
27200,1423030820,71076300,069764541,19,2021-07-03,716066
27201,5432617899,46060601,100958457,16,2022-09-18,515054
27202,2406761123,85634780,251577060,47,2021-08-15,845680
27203,0597277619,00406608,124767703,30,2021-08-30,614321
27204,7312285876,11161603,158019962,14,2023-10-13,211254
27205,2723395748,27469719,189643105,46,2021-11-24,150231
27206,4347068981,90518472,031692405,34,2021-07-27,655371
27207,3588700981,52355148,054266567,34,2023-11-08,991011
27208,5915412934,51093491,187827003,34,2021-04-28,925090
27209,2036688063,74043178,033172823,37,2021-05-31,671299
27210,3850400253,24028142,010920495,6,2022-07-05,228858
27211,0334339954,74143062,032490132,37,2022-01-08,867877
27212,0995542774,59094738,143186001,17,2022-02-16,466771
27213,3612973358,97845906,248930292,3,2020-04-04,509527
27214,6072448888,71317820,000404737,34,2021-10-26,915122
27215,9258864783,59854187,206676975,25,2023-09-26,150231
27216,9007556644,59139836,056878836,6,2020-08-18,770687
27217,7734143788,47010586,252357065,16,2023-07-19,086583
27218,0035591244,08366641,176752838,42,2020-10-26,847511
27219,7936549939,25639032,075953557,5,2021-11-12,515054
27220,5710209813,28923768,251577060,38,2023-01-31,881605
27221,3599838308,60521912,117238177,29,2021-08-11,086583
27222,1045488294,81505390,147999778,11,2020-04-10,733884
27223,4330256029,57114325,113530805,38,2020-10-06,716066
27224,3712114125,94037901,213619207,21,2020-01-29,538245
27225,8359740701,11429020,217536280,44,2021-11-15,638615
27226,2339767039,41496105,066619715,7,2023-05-28,208028
27227,0206358750,82883933,008965213,13,2022-04-20,914287
27228,8588267048,94978853,270234757,5,2023-02-09,659131
27229,6505210673,80713174,072308265,4,2021-04-04,771091
27230,6193238783,55899638,111580006,26,2023-11-25,680832
27231,5437080694,77388324,176909221,29,2020-12-12,211254
27232,6981780168,56780501,142002263,39,2021-06-29,223364
27233,4755116915,98634415,073125816,49,2021-05-19,071162
27234,6759318199,41496105,253213647,3,2021-05-07,272008
27235,6102477200,76051620,015267827,25,2020-03-02,428458
27236,4963492065,16706244,003954355,32,2022-02-18,680832
27237,0509991329,94992249,072308265,43,2022-06-02,365091
27238,1232060352,03819370,031656174,33,2022-08-05,856182
27239,2732279775,24584510,225912339,21,2022-07-05,659131
27240,3958286017,11210483,249019417,13,2023-02-04,716066
27241,8949368090,63355714,021367457,10,2023-06-11,845680
27242,2468905610,55332995,111290696,46,2020-11-26,925090
27243,8797347439,74043178,252357065,19,2020-06-28,466771
27244,8610626000,12609661,003639597,35,2023-02-16,332000
27245,6079119706,71068643,003639597,24,2021-12-11,428458
27246,8636861843,98265115,074021317,30,2021-11-26,739800
27247,4834511560,95993649,094173462,10,2022-06-21,182392
27248,6899020343,62679904,001476937,9,2021-10-25,638615
27249,1252511488,07642179,199216988,35,2022-06-27,047055
27250,3156390115,37857408,145288026,29,2023-07-09,680832
27251,4980130509,64679503,212992673,45,2020-04-17,538245
27252,2179793769,77690490,047342678,14,2022-03-12,038930
27253,0207119618,71317820,070016692,4,2020-03-03,587686
27254,2018371460,25576792,100347901,38,2023-01-09,365091
27255,3783032151,57767694,143186001,18,2022-04-25,771091
27256,6176505635,14677874,262434068,37,2022-05-30,702631
27257,0202528648,81412772,052789367,18,2023-04-22,655371
27258,4117212601,03576769,190238356,9,2021-07-12,991011
27259,6835647302,88442359,142002263,9,2020-04-15,617170
27260,7636309638,00583021,105663942,23,2020-07-18,374381
27261,7392138537,52050104,059262880,31,2021-05-20,655371
27262,5898790728,06785072,070016692,3,2021-09-23,374381
27263,1883401936,82236700,008885995,37,2022-03-21,991011
27264,9348481097,41990782,003954355,22,2023-02-21,659131
27265,5853068744,75906853,217536280,49,2022-06-27,485189
27266,4180799314,77181609,076013378,11,2020-06-20,770687
27267,8234224251,09626941,147999778,21,2021-03-15,139732
27268,6977040901,49169436,100947274,4,2020-11-21,182392
27269,1186372818,55248968,072459686,32,2021-02-19,296314
27270,7274158626,68715383,085396163,22,2020-12-04,086583
27271,1011079574,26987744,000750578,42,2020-01-01,659131
27272,7983924147,26195118,207301603,8,2021-04-28,296314
27273,3262866654,90420566,075307228,28,2021-02-24,223773
27274,9676853611,55152172,253393981,9,2023-09-22,553059
27275,6736758629,82250226,199216988,18,2021-11-25,915122
27276,8297739274,23716904,120219394,48,2023-09-27,459374
27277,2526275018,55152172,059262880,1,2022-01-13,771091
27278,0779327765,94522482,249019417,15,2023-02-06,365091
27279,9748537199,37118805,095311757,49,2020-09-30,513066
27280,2607105658,09881824,094173458,7,2022-05-17,877147
27281,0608834852,24591006,069644748,45,2023-03-05,272008
27282,7820756940,29197826,111290696,37,2021-06-10,365091
27283,8423426344,45640950,085396163,45,2021-09-23,374381
27284,6294876601,62775603,252884444,35,2020-07-24,595146
27285,0263703405,99540099,000404737,10,2022-06-11,525428
27286,5809503056,14296604,206479088,15,2022-05-16,595146
27287,3327661893,06589853,212992673,5,2023-11-11,393891
27288,8665840332,65080602,100347901,14,2021-08-04,614321
27289,5887243716,37958732,003639597,2,2023-02-03,716066
27290,6696625290,59617190,010920495,17,2022-01-19,655371
27291,3777024892,40472991,242770600,47,2023-03-22,112150
27292,2040250404,08387031,173093879,14,2021-05-07,430441
27293,3423875497,94992249,105663942,25,2022-06-11,459374
27294,9107562934,36750820,124767703,3,2020-12-23,826671
27295,4746780982,84474325,252884444,22,2022-07-17,223364
